ÐòºÅ,V1,V2,label
5676,-4.58 ,2.36 ,1
5677,-0.09 ,1.94 ,2
5678,-3.95 ,5.74 ,1
5679,1.84 ,3.66 ,2
5680,-4.02 ,3.45 ,1
5681,-3.04 ,3.37 ,1
5682,6.71 ,3.45 ,3
5683,-6.86 ,6.64 ,1
5684,1.82 ,3.26 ,2
5685,4.98 ,2.90 ,3
5686,8.43 ,3.57 ,3
5687,-0.47 ,3.76 ,2
5688,6.82 ,7.54 ,3
5689,7.30 ,3.49 ,3
5690,-2.27 ,4.31 ,1
5691,5.31 ,3.54 ,3
5692,0.79 ,4.38 ,2
5693,-1.81 ,2.93 ,2
5694,10.76 ,5.05 ,3
5695,-3.54 ,4.45 ,1
5696,0.52 ,3.04 ,2
5697,5.95 ,5.98 ,3
5698,4.16 ,6.48 ,3
5699,5.43 ,5.45 ,3
5700,10.40 ,5.67 ,3
5701,1.38 ,1.43 ,2
5702,2.27 ,2.35 ,2
5703,0.16 ,2.16 ,2
5704,0.24 ,2.23 ,2
5705,6.91 ,7.51 ,3
5706,4.85 ,7.83 ,3
5707,-1.40 ,5.42 ,1
5708,1.08 ,4.46 ,3
5709,-0.60 ,3.78 ,2
5710,-4.92 ,2.22 ,1
5711,9.15 ,7.91 ,3
5712,4.87 ,10.37 ,3
5713,-3.87 ,4.10 ,1
5714,-3.82 ,3.13 ,1
5715,-6.86 ,3.07 ,1
5716,-0.04 ,-0.45 ,2
5717,-0.46 ,1.22 ,2
5718,-6.51 ,3.87 ,1
5719,0.88 ,0.72 ,2
5720,1.15 ,1.56 ,2
5721,1.23 ,0.95 ,2
5722,-6.87 ,2.83 ,1
5723,-4.13 ,3.13 ,1
5724,-3.56 ,4.89 ,1
5725,5.65 ,6.54 ,3
5726,8.36 ,6.58 ,3
5727,2.26 ,10.48 ,3
5728,3.45 ,7.14 ,3
5729,6.44 ,7.77 ,3
5730,-8.80 ,2.54 ,1
5731,-5.92 ,1.02 ,1
5732,-5.95 ,2.98 ,1
5733,0.29 ,1.91 ,2
5734,-7.55 ,-0.11 ,1
5735,6.62 ,5.61 ,3
5736,-4.27 ,4.11 ,1
5737,8.64 ,7.52 ,3
5738,6.16 ,8.15 ,3
5739,-4.50 ,5.73 ,1
5740,5.21 ,5.79 ,3
5741,7.73 ,5.41 ,3
5742,2.88 ,6.52 ,3
5743,1.03 ,0.96 ,2
5744,-5.33 ,5.18 ,1
5745,-5.52 ,1.44 ,1
5746,8.60 ,9.16 ,3
5747,3.79 ,3.66 ,3
5748,0.07 ,-0.83 ,2
5749,7.75 ,8.58 ,3
5750,1.91 ,0.40 ,2
5751,1.79 ,2.06 ,2
5752,-3.20 ,3.82 ,1
5753,1.47 ,4.36 ,2
5754,-2.53 ,4.77 ,1
5755,4.40 ,9.38 ,3
5756,5.89 ,6.82 ,3
5757,-5.43 ,5.72 ,1
5758,-3.74 ,6.37 ,1
5759,-1.41 ,-0.13 ,1
5760,-6.03 ,5.12 ,1
5761,2.95 ,3.55 ,2
5762,-5.25 ,3.17 ,1
5763,7.77 ,7.17 ,3
5764,0.96 ,3.91 ,2
5765,0.26 ,2.13 ,2
5766,0.46 ,1.04 ,2
5767,5.31 ,5.78 ,3
5768,4.15 ,9.41 ,3
5769,1.48 ,2.26 ,2
5770,-4.96 ,6.09 ,1
5771,-3.37 ,2.66 ,1
5772,0.88 ,0.77 ,2
5773,9.91 ,4.20 ,3
5774,6.14 ,8.86 ,3
5775,1.82 ,0.25 ,2
5776,-3.18 ,6.44 ,1
5777,1.49 ,0.70 ,2
5778,5.04 ,6.82 ,3
5779,7.45 ,6.75 ,3
5780,-5.30 ,2.75 ,1
5781,0.17 ,3.64 ,2
5782,-7.15 ,6.26 ,1
5783,5.48 ,5.58 ,3
5784,-6.85 ,4.78 ,1
5785,2.75 ,2.04 ,2
5786,7.21 ,7.68 ,3
5787,-2.61 ,2.37 ,1
5788,0.92 ,3.67 ,2
5789,3.83 ,11.24 ,3
5790,2.58 ,2.09 ,2
5791,1.05 ,2.67 ,2
5792,7.65 ,7.65 ,3
5793,6.88 ,4.57 ,3
5794,1.85 ,0.83 ,2
5795,3.51 ,9.25 ,3
5796,4.58 ,7.03 ,3
5797,0.13 ,1.67 ,2
5798,6.40 ,3.66 ,3
5799,-3.73 ,1.84 ,1
5800,-4.15 ,3.30 ,1
5801,-5.24 ,3.55 ,1
5802,-1.45 ,2.32 ,1
5803,7.58 ,6.79 ,3
5804,1.28 ,2.23 ,2
5805,1.17 ,3.91 ,2
5806,7.26 ,6.51 ,3
5807,-2.14 ,7.33 ,1
5808,0.00 ,2.68 ,2
5809,6.10 ,0.62 ,3
5810,6.48 ,8.95 ,3
5811,0.25 ,-0.30 ,2
5812,3.05 ,1.38 ,2
5813,2.45 ,2.09 ,2
5814,-3.63 ,1.05 ,1
5815,6.90 ,4.92 ,3
5816,0.53 ,1.10 ,2
5817,-5.03 ,6.02 ,1
5818,0.71 ,0.70 ,2
5819,0.34 ,2.39 ,2
5820,1.10 ,0.80 ,2
5821,3.06 ,-0.01 ,2
5822,-2.05 ,3.58 ,1
5823,-0.28 ,2.28 ,2
5824,1.40 ,6.88 ,3
5825,-4.25 ,3.07 ,1
5826,-4.69 ,4.29 ,1
5827,2.07 ,0.77 ,2
5828,1.36 ,0.86 ,2
5829,10.33 ,2.23 ,3
5830,0.85 ,1.54 ,2
5831,-5.37 ,0.14 ,1
5832,-2.54 ,4.44 ,1
5833,9.63 ,8.63 ,3
5834,-4.89 ,3.06 ,1
5835,0.83 ,1.52 ,2
5836,1.16 ,2.83 ,2
5837,-2.26 ,4.46 ,1
5838,-6.78 ,5.55 ,1
5839,-4.01 ,7.55 ,1
5840,-3.59 ,2.94 ,1
5841,0.91 ,3.99 ,2
5842,6.84 ,7.09 ,3
5843,3.91 ,4.50 ,3
5844,5.59 ,7.78 ,3
5845,2.36 ,2.01 ,2
5846,-2.83 ,2.71 ,1
5847,-4.44 ,4.10 ,1
5848,0.53 ,4.30 ,1
5849,-0.17 ,2.08 ,2
5850,-1.12 ,5.15 ,1
5851,1.71 ,2.69 ,2
5852,2.89 ,5.87 ,3
5853,-3.27 ,2.42 ,1
5854,5.68 ,9.12 ,3
5855,-3.91 ,3.01 ,1
5856,0.96 ,2.86 ,2
5857,1.84 ,0.96 ,2
5858,-0.17 ,6.54 ,1
5859,1.61 ,3.15 ,2
5860,6.80 ,5.74 ,3
5861,3.41 ,5.19 ,3
5862,8.13 ,7.17 ,3
5863,-0.65 ,2.24 ,1
5864,-3.72 ,6.12 ,1
5865,6.30 ,5.19 ,3
5866,3.27 ,2.13 ,3
5867,-3.85 ,5.37 ,1
5868,4.62 ,6.88 ,3
5869,6.42 ,6.19 ,3
5870,0.80 ,1.51 ,2
5871,-7.92 ,3.04 ,1
5872,6.22 ,6.68 ,3
5873,-1.70 ,4.33 ,2
5874,-3.53 ,4.71 ,1
5875,-4.21 ,1.16 ,1
5876,-2.89 ,5.46 ,1
5877,3.79 ,3.85 ,3
5878,-7.99 ,4.06 ,1
5879,-4.00 ,3.87 ,1
5880,9.42 ,5.81 ,3
5881,-2.54 ,4.88 ,1
5882,0.10 ,1.55 ,2
5883,8.26 ,5.04 ,3
5884,9.10 ,4.76 ,3
5885,1.86 ,3.36 ,3
5886,5.56 ,6.17 ,3
5887,-7.45 ,3.49 ,1
5888,0.16 ,0.20 ,2
5889,-4.61 ,3.85 ,1
5890,1.92 ,1.97 ,2
5891,-0.27 ,3.73 ,2
5892,-3.72 ,4.06 ,1
5893,1.05 ,2.03 ,2
5894,-6.49 ,2.94 ,1
5895,0.75 ,1.33 ,2
5896,-3.28 ,4.42 ,1
5897,3.86 ,7.00 ,3
5898,4.72 ,3.41 ,3
5899,7.72 ,6.93 ,3
5900,0.49 ,2.40 ,2
5901,8.37 ,5.86 ,3
5902,2.40 ,-0.06 ,2
5903,1.09 ,-0.17 ,2
5904,2.18 ,1.87 ,2
5905,0.20 ,2.70 ,1
5906,-3.44 ,2.52 ,1
5907,0.94 ,2.17 ,2
5908,5.52 ,7.20 ,3
5909,6.65 ,9.04 ,3
5910,4.25 ,4.00 ,3
5911,-3.65 ,6.31 ,1
5912,5.03 ,10.43 ,3
5913,-1.90 ,6.26 ,1
5914,-3.37 ,2.61 ,1
5915,-2.97 ,3.67 ,1
5916,-2.81 ,5.22 ,1
5917,-2.90 ,1.47 ,1
5918,-6.44 ,3.78 ,1
5919,4.04 ,5.57 ,3
5920,8.20 ,5.91 ,3
5921,0.07 ,2.28 ,2
5922,4.21 ,2.21 ,3
5923,-1.00 ,1.00 ,2
5924,-4.50 ,4.20 ,1
5925,9.18 ,5.40 ,3
5926,-5.30 ,4.71 ,1
5927,-2.85 ,6.87 ,1
5928,-5.97 ,6.30 ,1
5929,2.86 ,7.09 ,3
5930,5.89 ,5.45 ,3
5931,1.11 ,1.11 ,2
5932,5.23 ,7.01 ,3
5933,0.91 ,1.29 ,2
5934,-2.43 ,1.17 ,1
5935,-2.10 ,3.15 ,1
5936,6.49 ,5.77 ,3
5937,0.50 ,3.22 ,2
5938,-5.14 ,6.43 ,1
5939,5.43 ,7.42 ,3
5940,-3.01 ,4.07 ,1
5941,4.49 ,3.46 ,3
5942,2.05 ,5.39 ,3
5943,1.46 ,1.97 ,2
5944,-4.36 ,3.83 ,1
5945,8.05 ,5.34 ,3
5946,-1.47 ,4.55 ,1
5947,0.73 ,2.79 ,2
5948,-2.15 ,3.51 ,1
5949,0.08 ,1.12 ,2
5950,5.99 ,7.34 ,3
5951,2.74 ,7.93 ,3
5952,-3.03 ,4.26 ,1
5953,-4.83 ,2.28 ,1
5954,4.04 ,7.58 ,3
5955,4.37 ,7.07 ,3
5956,0.48 ,2.95 ,2
5957,-1.63 ,5.03 ,1
5958,-6.04 ,3.53 ,1
5959,-4.43 ,3.37 ,1
5960,-2.14 ,3.47 ,1
5961,2.08 ,1.01 ,2
5962,2.78 ,0.99 ,2
5963,5.19 ,6.85 ,3
5964,1.02 ,0.34 ,2
5965,1.73 ,2.10 ,2
5966,2.29 ,8.79 ,3
5967,1.21 ,-0.17 ,2
5968,0.40 ,3.29 ,1
5969,6.27 ,4.86 ,3
5970,5.17 ,7.46 ,3
5971,5.05 ,1.59 ,3
5972,7.71 ,8.06 ,3
5973,-6.01 ,7.25 ,1
5974,6.89 ,6.64 ,3
5975,3.75 ,3.20 ,3
5976,0.89 ,0.28 ,2
5977,8.30 ,5.56 ,3
5978,-1.80 ,2.39 ,2
5979,-5.46 ,3.03 ,1
5980,4.44 ,4.81 ,3
5981,-0.56 ,1.33 ,2
5982,-1.62 ,3.38 ,1
5983,-2.26 ,2.52 ,1
5984,8.35 ,8.39 ,3
5985,-1.84 ,5.69 ,1
5986,-2.94 ,4.21 ,1
5987,0.09 ,1.57 ,2
5988,-4.42 ,4.33 ,1
5989,11.12 ,7.57 ,3
5990,-4.56 ,0.58 ,1
5991,-3.30 ,2.58 ,1
5992,0.27 ,2.17 ,1
5993,7.03 ,6.02 ,3
5994,-0.61 ,2.10 ,2
5995,0.20 ,2.18 ,2
5996,1.27 ,0.88 ,2
5997,6.30 ,7.63 ,3
5998,2.56 ,7.16 ,3
5999,3.98 ,1.94 ,3
6000,6.68 ,7.32 ,3
